id,code,species,prop_slow_decomp,prop_gymn,No_species,species_richness,mesh_size,size_mesh,Time,Time_month,initial weight,plot,f_weight_with_envelope,Envelope_weight,f_weight,mass_loss_g,percent_ml,percent_eml,remaining_mass,perc_mass,mass_loss_prop,fast_species,slow_species,mixture,litter_type
13,ACE,"Kp, Lf, Td",0,0.33,3,3,0.07 mm,S,1,one month,9.525,R5,13.355,5.605,7.75,1.775,18.6351706,16.95898945,81.3648294,0.813648294,0.186351706,1,0,0,fast
13,ACE,"Kp, Lf, Td",0,0.33,3,3,0.07 mm,S,3,three months,9.525,R5,N/A,N/A,N/A,N/A,N/A,22.36663781,N/A,N/A,N/A,1,0,0,fast
13,ACE,"Kp, Lf, Td",0,0.33,3,3,0.07 mm,S,6,six months,9.525,R5,13.065,5.605,7.46,2.065,21.67979003,27.03153986,78.32020997,0.7832021,0.2167979,1,0,0,fast
13,ACE,"Kp, Lf, Td",0,0.33,3,3,2.0 mm,M,1,one month,9.525,R5,12.865,5.605,7.26,2.265,23.77952756,20.56283258,76.22047244,0.762204724,0.237795276,1,0,0,fast
13,ACE,"Kp, Lf, Td",0,0.33,3,3,2.0 mm,M,3,three months,9.525,R5,12.755,5.605,7.15,2.375,24.9343832,26.11234222,75.0656168,0.750656168,0.249343832,1,0,0,fast
13,ACE,"Kp, Lf, Td",0,0.33,3,3,2.0 mm,M,6,six months,9.525,R5,N/A,N/A,N/A,N/A,N/A,33.66168632,N/A,N/A,N/A,1,0,0,fast
13,ACE,"Kp, Lf, Td",0,0.33,3,3,5.0 mm,L,1,one month,9.525,R5,12.975,5.605,7.37,2.155,22.62467192,19.85041036,77.37532808,0.773753281,0.226246719,1,0,0,fast
13,ACE,"Kp, Lf, Td",0,0.33,3,3,5.0 mm,L,3,three months,9.525,R5,12.875,5.605,7.27,2.255,23.67454068,25.81159436,76.32545932,0.763254593,0.236745407,1,0,0,fast
13,ACE,"Kp, Lf, Td",0,0.33,3,3,5.0 mm,L,6,six months,9.525,R5,12.655,5.605,7.05,2.475,25.98425197,33.23694385,74.01574803,0.74015748,0.25984252,1,0,0,fast
14,AD,"Kp, Pm",0.5,0.5,2,2,0.07 mm,S,1,one month,9.305,R5,13.725,5.605,8.12,1.185,12.73508866,12.56517457,87.26491134,0.872649113,0.127350887,0,0,1,mixture
14,AD,"Kp, Pm",0.5,0.5,2,2,0.07 mm,S,3,three months,9.305,R5,13.415,5.605,7.81,1.495,16.06663084,16.10525997,83.93336916,0.839333692,0.160666308,0,0,1,mixture
14,AD,"Kp, Pm",0.5,0.5,2,2,0.07 mm,S,6,six months,9.305,R5,13.105,5.605,7.5,1.805,19.39817303,20.18690322,80.60182697,0.80601827,0.19398173,0,0,1,mixture
14,AD,"Kp, Pm",0.5,0.5,2,2,2.0 mm,M,1,one month,9.305,R5,13.475,5.605,7.87,1.435,15.42181623,9.928656618,84.57818377,0.845781838,0.154218162,0,0,1,mixture
14,AD,"Kp, Pm",0.5,0.5,2,2,2.0 mm,M,3,three months,9.305,R5,N/A,N/A,N/A,N/A,N/A,12.98218795,N/A,N/A,N/A,0,0,1,mixture
14,AD,"Kp, Pm",0.5,0.5,2,2,2.0 mm,M,6,six months,9.305,R5,12.775,5.605,7.17,2.135,22.94465341,25.71090284,77.05534659,0.770553466,0.229446534,0,0,1,mixture
14,AD,"Kp, Pm",0.5,0.5,2,2,5.0 mm,L,1,one month,9.305,R5,13.665,5.605,8.06,1.245,13.37990328,8.777814955,86.62009672,0.866200967,0.133799033,0,0,1,mixture
14,AD,"Kp, Pm",0.5,0.5,2,2,5.0 mm,L,3,three months,9.305,R5,13.385,5.605,7.78,1.525,16.38903815,21.25427058,83.61096185,0.836109619,0.163890382,0,0,1,mixture
14,AD,"Kp, Pm",0.5,0.5,2,2,5.0 mm,L,6,six months,9.305,R5,12.305,5.605,6.7,2.605,27.99570124,22.27770992,72.00429876,0.720042988,0.279957012,0,0,1,mixture
15,ADE,"Kp, Pm, Td",0.33,0.67,3,3,0.07 mm,S,1,one month,9.395,R5,13.645,5.605,8.04,1.355,14.42256519,13.88913832,85.57743481,0.855774348,0.144225652,0,0,1,mixture
15,ADE,"Kp, Pm, Td",0.33,0.67,3,3,0.07 mm,S,3,three months,9.395,R5,13.365,5.605,7.76,1.635,17.40287387,17.25144167,82.59712613,0.825971261,0.174028739,0,0,1,mixture
15,ADE,"Kp, Pm, Td",0.33,0.67,3,3,0.07 mm,S,6,six months,9.395,R5,13.185,5.605,7.58,1.815,19.31878659,20.76742226,80.68121341,0.806812134,0.193187866,0,0,1,mixture
15,ADE,"Kp, Pm, Td",0.33,0.67,3,3,2.0 mm,M,1,one month,9.395,R5,13.405,5.605,7.8,1.595,16.97711549,13.58298898,83.02288451,0.830228845,0.169771155,0,0,1,mixture
15,ADE,"Kp, Pm, Td",0.33,0.67,3,3,2.0 mm,M,3,three months,9.395,R5,11.825,5.605,6.22,3.175,33.79457158,17.55404892,66.20542842,0.662054284,0.337945716,0,0,1,mixture
15,ADE,"Kp, Pm, Td",0.33,0.67,3,3,2.0 mm,M,6,six months,9.395,R5,11.455,5.605,5.85,3.545,37.73283662,26.64393522,62.26716338,0.622671634,0.377328366,0,0,1,mixture
15,ADE,"Kp, Pm, Td",0.33,0.67,3,3,5.0 mm,L,1,one month,9.395,R5,N/A,N/A,N/A,N/A,N/A,13.26504408,N/A,N/A,N/A,0,0,1,mixture
15,ADE,"Kp, Pm, Td",0.33,0.67,3,3,5.0 mm,L,3,three months,9.395,R5,13.025,5.605,7.42,1.975,21.02182012,21.30619939,78.97817988,0.789781799,0.210218201,0,0,1,mixture
15,ADE,"Kp, Pm, Td",0.33,0.67,3,3,5.0 mm,L,6,six months,9.395,R5,12.305,5.605,6.7,2.695,28.685471,25.82467684,71.314529,0.71314529,0.28685471,0,0,1,mixture
16,AE,"Kp, Td",0,0.5,2,2,0.07 mm,S,1,one month,9.485,R5,13.595,5.605,7.99,1.495,15.76172905,15.15861335,84.23827095,0.84238271,0.157617291,1,0,0,fast
16,AE,"Kp, Td",0,0.5,2,2,0.07 mm,S,3,three months,9.485,R5,13.045,5.605,7.44,2.045,21.56035846,19.82552185,78.43964154,0.784396415,0.215603585,1,0,0,fast
16,AE,"Kp, Td",0,0.5,2,2,0.07 mm,S,6,six months,9.485,R5,12.525,5.605,6.92,2.565,27.042699,23.05538299,72.957301,0.72957301,0.27042699,1,0,0,fast
16,AE,"Kp, Td",0,0.5,2,2,2.0 mm,M,1,one month,9.485,R5,13.245,5.605,7.64,1.845,19.45176595,17.5503845,80.54823405,0.805482341,0.19451766,1,0,0,fast
16,AE,"Kp, Td",0,0.5,2,2,2.0 mm,M,3,three months,9.485,R5,12.765,5.605,7.16,2.325,24.51238798,24.36765219,75.48761202,0.75487612,0.24512388,1,0,0,fast
16,AE,"Kp, Td",0,0.5,2,2,2.0 mm,M,6,six months,9.485,R5,N/A,N/A,N/A,N/A,N/A,31.4936059,N/A,N/A,N/A,1,0,0,fast
16,AE,"Kp, Td",0,0.5,2,2,5.0 mm,L,1,one month,9.485,R5,13.025,5.605,7.42,2.065,21.77121771,16.48175117,78.22878229,0.782287823,0.217712177,1,0,0,fast
16,AE,"Kp, Td",0,0.5,2,2,5.0 mm,L,3,three months,9.485,R5,12.655,5.605,7.05,2.435,25.67211386,25.42352717,74.32788614,0.743278861,0.256721139,1,0,0,fast
16,AE,"Kp, Td",0,0.5,2,2,5.0 mm,L,6,six months,9.485,R5,11.735,5.605,6.13,3.355,35.37163943,30.74884958,64.62836057,0.646283606,0.353716394,1,0,0,fast
17,B,Qc,1,0,1,1,0.07 mm,S,1,one month,9.355,R5,14.705,5.605,9.1,0.255,2.725815072,N/A,97.27418493,0.972741849,0.027258151,0,1,0,slow
17,B,Qc,1,0,1,1,0.07 mm,S,3,three months,9.355,R5,14.265,5.605,8.66,0.695,7.429182255,N/A,92.57081775,0.925708178,0.074291823,0,1,0,slow
17,B,Qc,1,0,1,1,0.07 mm,S,6,six months,9.355,R5,13.715,5.605,8.11,1.245,13.30839123,N/A,86.69160877,0.866916088,0.133083912,0,1,0,slow
17,B,Qc,1,0,1,1,2.0 mm,M,1,one month,9.355,R5,13.925,5.605,8.32,1.035,11.06360235,N/A,88.93639765,0.889363977,0.110636024,0,1,0,slow
17,B,Qc,1,0,1,1,2.0 mm,M,3,three months,9.355,R5,13.775,5.605,8.17,1.185,12.66702298,N/A,87.33297702,0.87332977,0.12667023,0,1,0,slow
17,B,Qc,1,0,1,1,2.0 mm,M,6,six months,9.355,R5,13.055,5.605,7.45,1.905,20.36344201,N/A,79.63655799,0.79636558,0.20363442,0,1,0,slow
17,B,Qc,1,0,1,1,5.0 mm,L,1,one month,9.355,R5,13.665,5.605,8.06,1.295,13.84286478,N/A,86.15713522,0.861571352,0.138428648,0,1,0,slow
17,B,Qc,1,0,1,1,5.0 mm,L,3,three months,9.355,R5,13.815,5.605,8.21,1.145,12.23944415,N/A,87.76055585,0.877605559,0.122394442,0,1,0,slow
17,B,Qc,1,0,1,1,5.0 mm,L,6,six months,9.355,R5,12.835,5.605,7.23,2.125,22.7151256,N/A,77.2848744,0.772848744,0.227151256,0,1,0,slow
18,BC,"Qc, Lf",0.5,0,2,2,0.07 mm,S,1,one month,9.505,R5,13.535,5.605,7.93,1.575,16.5702262,11.64277837,83.4297738,0.834297738,0.165702262,0,0,1,mixture
18,BC,"Qc, Lf",0.5,0,2,2,0.07 mm,S,3,three months,9.505,R5,13.265,5.605,7.66,1.845,19.4108364,17.439026,80.5891636,0.805891636,0.194108364,0,0,1,mixture
18,BC,"Qc, Lf",0.5,0,2,2,0.07 mm,S,6,six months,9.505,R5,13.145,5.605,7.54,1.965,20.67332983,24.14612242,79.32667017,0.793266702,0.206733298,0,0,1,mixture
18,BC,"Qc, Lf",0.5,0,2,2,2.0 mm,M,1,one month,9.505,R5,13.985,5.605,8.38,1.125,11.83587585,18.82566555,88.16412415,0.881641242,0.118358759,0,0,1,mixture
18,BC,"Qc, Lf",0.5,0,2,2,2.0 mm,M,3,three months,9.505,R5,13.305,5.605,7.7,1.805,18.99000526,21.13437263,81.00999474,0.810099947,0.189900053,0,0,1,mixture
18,BC,"Qc, Lf",0.5,0,2,2,2.0 mm,M,6,six months,9.505,R5,12.855,5.605,7.25,2.255,23.7243556,29.18064458,76.2756444,0.762756444,0.237243556,0,0,1,mixture
18,BC,"Qc, Lf",0.5,0,2,2,5.0 mm,L,1,one month,9.505,R5,13.345,5.605,7.74,1.765,18.56917412,20.21529676,81.43082588,0.814308259,0.185691741,0,0,1,mixture
18,BC,"Qc, Lf",0.5,0,2,2,5.0 mm,L,3,three months,9.505,R5,13.295,5.605,7.69,1.815,19.09521305,19.41358645,80.90478695,0.80904787,0.190952131,0,0,1,mixture
18,BC,"Qc, Lf",0.5,0,2,2,5.0 mm,L,6,six months,9.505,R5,12.385,5.605,6.78,2.725,28.66912151,30.464129,71.33087849,0.713308785,0.286691215,0,0,1,mixture
19,BCD,"Qc, Lf, Pm",0.67,0.33,3,3,0.07 mm,S,1,one month,9.415,R5,N/A,N/A,N/A,N/A,N/A,11.54524833,N/A,N/A,N/A,0,0,1,mixture
19,BCD,"Qc, Lf, Pm",0.67,0.33,3,3,0.07 mm,S,3,three months,9.415,R5,13.445,5.605,7.84,1.575,16.72862454,15.66044445,83.27137546,0.832713755,0.167286245,0,0,1,mixture
19,BCD,"Qc, Lf, Pm",0.67,0.33,3,3,0.07 mm,S,6,six months,9.415,R5,12.665,5.605,7.06,2.355,25.01327669,21.49458188,74.98672331,0.749867233,0.250132767,0,0,1,mixture
19,BCD,"Qc, Lf, Pm",0.67,0.33,3,3,2.0 mm,M,1,one month,9.415,R5,13.455,5.605,7.85,1.565,16.62241105,14.43317635,83.37758895,0.83377589,0.166224111,0,0,1,mixture
19,BCD,"Qc, Lf, Pm",0.67,0.33,3,3,2.0 mm,M,3,three months,9.415,R5,13.235,5.605,7.63,1.785,18.95910781,15.39852922,81.04089219,0.810408922,0.189591078,0,0,1,mixture
19,BCD,"Qc, Lf, Pm",0.67,0.33,3,3,2.0 mm,M,6,six months,9.415,R5,12.675,5.605,7.07,2.345,24.9070632,25.10196101,75.0929368,0.750929368,0.249070632,0,0,1,mixture
19,BCD,"Qc, Lf, Pm",0.67,0.33,3,3,5.0 mm,L,1,one month,9.415,R5,N/A,N/A,N/A,N/A,N/A,15.75407448,N/A,N/A,N/A,0,0,1,mixture
19,BCD,"Qc, Lf, Pm",0.67,0.33,3,3,5.0 mm,L,3,three months,9.415,R5,N/A,N/A,N/A,N/A,N/A,17.29957224,N/A,N/A,N/A,0,0,1,mixture
19,BCD,"Qc, Lf, Pm",0.67,0.33,3,3,5.0 mm,L,6,six months,9.415,R5,12.575,5.605,6.97,2.445,25.96919809,25.63486312,74.03080191,0.740308019,0.259691981,0,0,1,mixture
20,BCDE,"Qc, Lf, Pm, Td",0.5,0.5,4,4,0.07 mm,S,1,one month,9.485,R5,14.205,5.605,8.6,0.885,9.330521877,12.79320271,90.66947812,0.906694781,0.093305219,0,0,1,mixture
20,BCDE,"Qc, Lf, Pm, Td",0.5,0.5,4,4,0.07 mm,S,3,three months,9.485,R5,13.565,5.605,7.96,1.525,16.07801792,16.6312846,83.92198208,0.839219821,0.160780179,0,0,1,mixture
20,BCDE,"Qc, Lf, Pm, Td",0.5,0.5,4,4,0.07 mm,S,6,six months,9.485,R5,13.055,5.605,7.45,2.035,21.45492884,21.6030515,78.54507116,0.785450712,0.214549288,0,0,1,mixture
20,BCDE,"Qc, Lf, Pm, Td",0.5,0.5,4,4,2.0 mm,M,1,one month,9.485,R5,13.715,5.605,8.11,1.375,14.49657354,16.04779569,85.50342646,0.855034265,0.144965735,0,0,1,mixture
20,BCDE,"Qc, Lf, Pm, Td",0.5,0.5,4,4,2.0 mm,M,3,three months,9.485,R5,13.675,5.605,8.07,1.415,14.91829204,18.22333963,85.08170796,0.85081708,0.14918292,0,0,1,mixture
20,BCDE,"Qc, Lf, Pm, Td",0.5,0.5,4,4,2.0 mm,M,6,six months,9.485,R5,12.765,5.605,7.16,2.325,24.51238798,25.95397076,75.48761202,0.75487612,0.24512388,0,0,1,mixture
20,BCDE,"Qc, Lf, Pm, Td",0.5,0.5,4,4,5.0 mm,L,1,one month,9.485,R5,13.495,5.605,7.89,1.595,16.8160253,17.37543144,83.1839747,0.831839747,0.168160253,0,0,1,mixture
20,BCDE,"Qc, Lf, Pm, Td",0.5,0.5,4,4,5.0 mm,L,3,three months,9.485,R5,13.275,5.605,7.67,1.815,19.13547707,18.32719344,80.86452293,0.808645229,0.191354771,0,0,1,mixture
20,BCDE,"Qc, Lf, Pm, Td",0.5,0.5,4,4,5.0 mm,L,6,six months,9.485,R5,12.755,5.605,7.15,2.335,24.61781761,27.45580001,75.38218239,0.753821824,0.246178176,0,0,1,mixture
21,BCE,"Qc, Lf, Td",0.33,0.33,3,3,0.07 mm,S,1,one month,9.535,R5,13.055,5.605,7.45,2.085,21.8668065,13.27420752,78.1331935,0.781331935,0.218668065,0,0,1,mixture
21,BCE,"Qc, Lf, Td",0.33,0.33,3,3,0.07 mm,S,3,three months,9.535,R5,13.565,5.605,7.96,1.575,16.51809124,18.14061903,83.48190876,0.834819088,0.165180912,0,0,1,mixture
21,BCE,"Qc, Lf, Td",0.33,0.33,3,3,0.07 mm,S,6,six months,9.535,R5,12.715,5.605,7.11,2.425,25.43261668,23.40690173,74.56738332,0.745673833,0.254326167,0,0,1,mixture
21,BCE,"Qc, Lf, Td",0.33,0.33,3,3,2.0 mm,M,1,one month,9.535,R5,13.265,5.605,7.66,1.875,19.66439434,19.51432827,80.33560566,0.803356057,0.196643943,0,0,1,mixture
21,BCE,"Qc, Lf, Td",0.33,0.33,3,3,2.0 mm,M,3,three months,9.535,R5,12.965,5.605,7.36,2.175,22.81069743,22.98883871,77.18930257,0.771893026,0.228106974,0,0,1,mixture
21,BCE,"Qc, Lf, Td",0.33,0.33,3,3,2.0 mm,M,6,six months,9.535,R5,12.445,5.605,6.84,2.695,28.26428946,28.95709639,71.73571054,0.717357105,0.282642895,0,0,1,mixture
21,BCE,"Qc, Lf, Td",0.33,0.33,3,3,5.0 mm,L,1,one month,9.535,R5,13.235,5.605,7.63,1.905,19.97902465,20.89003195,80.02097535,0.800209754,0.199790247,0,0,1,mixture
21,BCE,"Qc, Lf, Td",0.33,0.33,3,3,5.0 mm,L,3,three months,9.535,R5,N/A,N/A,N/A,N/A,N/A,20.07907664,N/A,N/A,N/A,0,0,1,mixture
21,BCE,"Qc, Lf, Td",0.33,0.33,3,3,5.0 mm,L,6,six months,9.535,R5,12.075,5.605,6.47,3.065,32.14472994,31.28228956,67.85527006,0.678552701,0.321447299,0,0,1,mixture
22,BD,"Qc, Pm",1,0.5,2,2,0.07 mm,S,1,one month,9.325,R5,13.965,5.605,8.36,0.965,10.34852547,7.038001671,89.65147453,0.896514745,0.103485255,0,1,0,slow
22,BD,"Qc, Pm",1,0.5,2,2,0.07 mm,S,3,three months,9.325,R5,13.715,5.605,8.11,1.215,13.02949062,9.766231793,86.97050938,0.869705094,0.130294906,0,1,0,slow
22,BD,"Qc, Pm",1,0.5,2,2,0.07 mm,S,6,six months,9.325,R5,13.285,5.605,7.68,1.645,17.64075067,14.74994602,82.35924933,0.823592493,0.176407507,0,1,0,slow
22,BD,"Qc, Pm",1,0.5,2,2,2.0 mm,M,1,one month,9.325,R5,13.985,5.605,8.38,0.945,10.13404826,8.355900153,89.86595174,0.898659517,0.101340483,0,1,0,slow
22,BD,"Qc, Pm",1,0.5,2,2,2.0 mm,M,3,three months,9.325,R5,13.605,5.605,8,1.325,14.20911528,8.296932684,85.79088472,0.857908847,0.142091153,0,1,0,slow
22,BD,"Qc, Pm",1,0.5,2,2,2.0 mm,M,6,six months,9.325,R5,12.995,5.605,7.39,1.935,20.75067024,18.65401794,79.24932976,0.792493298,0.207506702,0,1,0,slow
22,BD,"Qc, Pm",1,0.5,2,2,5.0 mm,L,1,one month,9.325,R5,13.915,5.605,8.31,1.015,10.8847185,10.33724734,89.1152815,0.891152815,0.108847185,0,1,0,slow
22,BD,"Qc, Pm",1,0.5,2,2,5.0 mm,L,3,three months,9.325,R5,13.605,5.605,8,1.325,14.20911528,12.655494,85.79088472,0.857908847,0.142091153,0,1,0,slow
22,BD,"Qc, Pm",1,0.5,2,2,5.0 mm,L,6,six months,9.325,R5,13.195,5.605,7.59,1.735,18.60589812,19.34572848,81.39410188,0.813941019,0.186058981,0,1,0,slow
23,BDE,"Qc, Pm, Td",0.67,0.67,3,3,0.07 mm,S,1,one month,9.415,R5,13.515,5.605,7.91,1.505,15.98513011,10.20435639,84.01486989,0.840148699,0.159851301,0,0,1,mixture
23,BDE,"Qc, Pm, Td",0.67,0.67,3,3,0.07 mm,S,3,three months,9.415,R5,13.455,5.605,7.85,1.565,16.62241105,13.02542289,83.37758895,0.83377589,0.166224111,0,0,1,mixture
23,BDE,"Qc, Pm, Td",0.67,0.67,3,3,0.07 mm,S,6,six months,9.415,R5,13.215,5.605,7.61,1.805,19.17153478,17.14278413,80.82846522,0.808284652,0.191715348,0,0,1,mixture
23,BDE,"Qc, Pm, Td",0.67,0.67,3,3,2.0 mm,M,1,one month,9.415,R5,12.985,5.605,7.38,2.035,21.61444503,12.53448467,78.38555497,0.78385555,0.21614445,0,0,1,mixture
23,BDE,"Qc, Pm, Td",0.67,0.67,3,3,2.0 mm,M,3,three months,9.415,R5,12.425,5.605,6.82,2.595,27.56240042,14.43054541,72.43759958,0.724375996,0.275624004,0,0,1,mixture
23,BDE,"Qc, Pm, Td",0.67,0.67,3,3,2.0 mm,M,6,six months,9.415,R5,12.665,5.605,7.06,2.355,25.01327669,21.93934529,74.98672331,0.749867233,0.250132767,0,0,1,mixture
23,BDE,"Qc, Pm, Td",0.67,0.67,3,3,5.0 mm,L,1,one month,9.415,R5,13.845,5.605,8.24,1.175,12.48008497,14.30466567,87.51991503,0.87519915,0.12480085,0,0,1,mixture
23,BDE,"Qc, Pm, Td",0.67,0.67,3,3,5.0 mm,L,3,three months,9.415,R5,13.275,5.605,7.67,1.745,18.53425385,15.57368167,81.46574615,0.814657462,0.185342539,0,0,1,mixture
23,BDE,"Qc, Pm, Td",0.67,0.67,3,3,5.0 mm,L,6,six months,9.415,R5,12.915,5.605,7.31,2.105,22.35793946,23.87002255,77.64206054,0.776420605,0.223579395,0,0,1,mixture
24,BE,"Qc, Td",0.5,0.5,2,2,0.07 mm,S,1,one month,9.505,R5,14.195,5.605,8.59,0.915,9.626512362,9.631440456,90.37348764,0.903734876,0.096265124,0,0,1,mixture
24,BE,"Qc, Td",0.5,0.5,2,2,0.07 mm,S,3,three months,9.505,R5,13.805,5.605,8.2,1.305,13.72961599,13.48649367,86.27038401,0.86270384,0.13729616,0,0,1,mixture
24,BE,"Qc, Td",0.5,0.5,2,2,0.07 mm,S,6,six months,9.505,R5,13.535,5.605,7.93,1.575,16.5702262,17.61842579,83.4297738,0.834297738,0.165702262,0,0,1,mixture
24,BE,"Qc, Td",0.5,0.5,2,2,2.0 mm,M,1,one month,9.505,R5,13.605,5.605,8,1.505,15.8337717,15.97762803,84.1662283,0.841662283,0.158337717,0,0,1,mixture
24,BE,"Qc, Td",0.5,0.5,2,2,2.0 mm,M,3,three months,9.505,R5,13.285,5.605,7.68,1.825,19.20042083,19.68239693,80.79957917,0.807995792,0.192004208,0,0,1,mixture
24,BE,"Qc, Td",0.5,0.5,2,2,2.0 mm,M,6,six months,9.505,R5,13.235,5.605,7.63,1.875,19.72645976,24.43672101,80.27354024,0.802735402,0.197264598,0,0,1,mixture
24,BE,"Qc, Td",0.5,0.5,2,2,5.0 mm,L,1,one month,9.505,R5,13.415,5.605,7.81,1.695,17.83271962,18.04118356,82.16728038,0.821672804,0.178327196,0,0,1,mixture
24,BE,"Qc, Td",0.5,0.5,2,2,5.0 mm,L,3,three months,9.505,R5,13.075,5.605,7.47,2.035,21.40978432,16.82475059,78.59021568,0.785902157,0.214097843,0,0,1,mixture
24,BE,"Qc, Td",0.5,0.5,2,2,5.0 mm,L,6,six months,9.505,R5,12.605,5.605,7,2.505,26.35455024,27.81686814,73.64544976,0.736454498,0.263545502,0,0,1,mixture
25,C,Lf,0,0,1,1,0.07 mm,S,1,one month,4.645,R5,9.295,5.605,3.69,0.955,20.55974166,N/A,79.44025834,0.794402583,0.205597417,1,0,0,fast
25,C,Lf,0,0,1,1,0.07 mm,S,3,three months,4.645,R5,8.975,5.605,3.37,1.275,27.44886975,N/A,72.55113025,0.725511303,0.274488698,1,0,0,fast
25,C,Lf,0,0,1,1,0.07 mm,S,6,six months,4.645,R5,8.625,5.605,3.02,1.625,34.98385361,N/A,65.01614639,0.650161464,0.349838536,1,0,0,fast
25,C,Lf,0,0,1,1,2.0 mm,M,1,one month,4.645,R5,9.015,5.605,3.41,1.235,26.58772874,N/A,73.41227126,0.734122713,0.265877287,1,0,0,fast
25,C,Lf,0,0,1,1,2.0 mm,M,3,three months,4.645,R5,8.875,5.605,3.27,1.375,29.60172228,N/A,70.39827772,0.703982777,0.296017223,1,0,0,fast
25,C,Lf,0,0,1,1,2.0 mm,M,6,six months,4.645,R5,8.485,5.605,2.88,1.765,37.99784715,N/A,62.00215285,0.620021529,0.379978472,1,0,0,fast
25,C,Lf,0,0,1,1,5.0 mm,L,1,one month,4.645,R5,9.015,5.605,3.41,1.235,26.58772874,N/A,73.41227126,0.734122713,0.265877287,1,0,0,fast
25,C,Lf,0,0,1,1,5.0 mm,L,3,three months,4.645,R5,9.015,5.605,3.41,1.235,26.58772874,N/A,73.41227126,0.734122713,0.265877287,1,0,0,fast
25,C,Lf,0,0,1,1,5.0 mm,L,6,six months,4.645,R5,8.475,5.605,2.87,1.775,38.2131324,N/A,61.7868676,0.617868676,0.382131324,1,0,0,fast
26,CD,"Lf, Pm",0.5,0.5,2,2,0.07 mm,S,1,one month,9.475,R5,13.865,5.605,8.26,1.215,12.823219,15.95496497,87.176781,0.87176781,0.12823219,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,0.07 mm,S,3,three months,9.475,R5,13.485,5.605,7.88,1.595,16.83377309,19.77607554,83.16622691,0.831662269,0.168337731,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,0.07 mm,S,6,six months,9.475,R5,13.415,5.605,7.81,1.665,17.57255937,25.58767721,82.42744063,0.824274406,0.175725594,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,2.0 mm,M,1,one month,9.475,R5,13.705,5.605,8.1,1.375,14.51187335,16.11796335,85.48812665,0.854881267,0.145118734,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,2.0 mm,M,3,three months,9.475,R5,12.995,5.605,7.39,2.085,22.00527704,16.76428233,77.99472296,0.77994723,0.22005277,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,2.0 mm,M,6,six months,9.475,R5,12.985,5.605,7.38,2.095,22.11081794,27.47122051,77.88918206,0.778891821,0.221108179,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,5.0 mm,L,1,one month,9.475,R5,13.805,5.605,8.2,1.275,13.45646438,16.70967932,86.54353562,0.865435356,0.134564644,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,5.0 mm,L,3,three months,9.475,R5,13.715,5.605,8.11,1.365,14.40633245,19.82963629,85.59366755,0.855936676,0.144063325,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,5.0 mm,L,6,six months,9.475,R5,13.115,5.605,7.51,1.965,20.73878628,27.09473188,79.26121372,0.792612137,0.207387863,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,0.07 mm,S,1,one month,9.515,R5,13.225,5.605,7.62,1.895,19.91592223,16.14899859,80.08407777,0.800840778,0.199159222,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,0.07 mm,S,3,three months,9.515,R5,13.105,5.605,7.5,2.015,21.17708881,19.69865205,78.82291119,0.788229112,0.211770888,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,0.07 mm,S,6,six months,9.515,R5,12.785,5.605,7.18,2.335,24.54019968,24.36793825,75.45980032,0.754598003,0.245401997,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,2.0 mm,M,1,one month,9.515,R5,13.225,5.605,7.62,1.895,19.91592223,17.70919347,80.08407777,0.800840778,0.199159222,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,2.0 mm,M,3,three months,9.515,R5,12.965,5.605,7.36,2.155,22.64844982,20.07544518,77.35155018,0.773515502,0.226484498,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,2.0 mm,M,6,six months,9.515,R5,12.485,5.605,6.88,2.635,27.69311613,27.81748034,72.30688387,0.723068839,0.276931161,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,5.0 mm,L,1,one month,9.515,R5,13.375,5.605,7.77,1.745,18.339464,18.55295366,81.660536,0.81660536,0.18339464,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,5.0 mm,L,3,three months,9.515,R5,13.145,5.605,7.54,1.975,20.75669995,20.3564432,79.24330005,0.792433001,0.207567,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,5.0 mm,L,6,six months,9.515,R5,12.495,5.605,6.89,2.625,27.58801892,29.03602481,72.41198108,0.724119811,0.275880189,0,0,1,mixture
